-2	1	3	3.741657387
2	1	3	3.741657387
-1	2	3	3.741657387
1	2	3	3.741657387
0	0	-4	4
0	-4	0	4
-4	0	0	4
4	0	0	4
0	4	0	4
0	0	4	4
0	-1	-4	4.123105626
-1	0	-4	4.123105626
1	0	-4	4.123105626
0	1	-4	4.123105626
-2	-2	-3	4.123105626
2	-2	-3	4.123105626
-2	2	-3	4.123105626
2	2	-3	4.123105626
-2	-3	-2	4.123105626
2	-3	-2	4.123105626
-3	-2	-2	4.123105626
3	-2	-2	4.123105626
-3	2	-2	4.123105626
3	2	-2	4.123105626
-2	3	-2	4.123105626
2	3	-2	4.123105626
0	-4	-1	4.123105626
-4	0	-1	4.123105626
4	0	-1	4.123105626
0	4	-1	4.123105626
-1	-4	0	4.123105626
1	-4	0	4.123105626
-4	-1	0	4.123105626
4	-1	0	4.123105626
-4	1	0	4.123105626
4	1	0	4.123105626
-1	4	0	4.123105626
1	4	0	4.123105626
0	-4	1	4.123105626
-4	0	1	4.123105626
4	0	1	4.123105626
0	4	1	4.123105626
-2	-3	2	4.123105626
2	-3	2	4.123105626
-3	-2	2	4.123105626
3	-2	2	4.123105626
-3	2	2	4.123105626
3	2	2	4.123105626
-2	3	2	4.123105626
2	3	2	4.123105626
-2	-2	3	4.123105626
2	-2	3	4.123105626
-2	2	3	4.123105626
2	2	3	4.123105626
0	-1	4	4.123105626
-1	0	4	4.123105626
1	0	4	4.123105626
0	1	4	4.123105626
-1	-1	-4	4.242640687
1	-1	-4	4.242640687
-1	1	-4	4.242640687
1	1	-4	4.242640687
0	-3	-3	4.242640687
-3	0	-3	4.242640687
3	0	-3	4.242640687
0	3	-3	4.242640687
-1	-4	-1	4.242640687
1	-4	-1	4.242640687
-4	-1	-1	4.242640687
4	-1	-1	4.242640687
-4	1	-1	4.242640687
4	1	-1	4.242640687
-1	4	-1	4.242640687
1	4	-1	4.242640687
-3	-3	0	4.242640687
3	-3	0	4.242640687
-3	3	0	4.242640687
3	3	0	4.242640687
-1	-4	1	4.242640687
1	-4	1	4.242640687
-4	-1	1	4.242640687
4	-1	1	4.242640687
-4	1	1	4.242640687
4	1	1	4.242640687
-1	4	1	4.242640687
1	4	1	4.242640687
0	-3	3	4.242640687
-3	0	3	4.242640687
3	0	3	4.242640687
0	3	3	4.242640687
-1	-1	4	4.242640687
1	-1	4	4.242640687
-1	1	4	4.242640687
1	1	4	4.242640687
-1	-3	-3	4.358898944
1	-3	-3	4.358898944
-3	-1	-3	4.358898944
3	-1	-3	4.358898944
-3	1	-3	4.358898944
3	1	-3	4.358898944
-1	3	-3	4.358898944
1	3	-3	4.358898944
-3	-3	-1	4.358898944
3	-3	-1	4.358898944
-3	3	-1	4.358898944
3	3	-1	4.358898944
-3	-3	1	4.358898944
3	-3	1	4.358898944
-3	3	1	4.358898944
3	3	1	4.358898944
-1	-3	3	4.358898944
1	-3	3	4.358898944
-3	-1	3	4.358898944
3	-1	3	4.358898944
-3	1	3	4.358898944
3	1	3	4.358898944
-1	3	3	4.358898944
1	3	3	4.358898944
0	-2	-4	4.472135955
-2	0	-4	4.472135955
2	0	-4	4.472135955
0	2	-4	4.472135955
0	-4	-2	4.472135955
-4	0	-2	4.472135955
4	0	-2	4.472135955
0	4	-2	4.472135955
-2	-4	0	4.472135955
2	-4	0	4.472135955
-4	-2	0	4.472135955
4	-2	0	4.472135955
-4	2	0	4.472135955
4	2	0	4.472135955
-2	4	0	4.472135955
2	4	0	4.472135955
0	-4	2	4.472135955
-4	0	2	4.472135955
4	0	2	4.472135955
0	4	2	4.472135955
0	-2	4	4.472135955
-2	0	4	4.472135955
2	0	4	4.472135955
0	2	4	4.472135955
-1	-2	-4	4.582575695
1	-2	-4	4.582575695
-2	-1	-4	4.582575695
2	-1	-4	4.582575695
-2	1	-4	4.582575695
2	1	-4	4.582575695
-1	2	-4	4.582575695
1	2	-4	4.582575695
-1	-4	-2	4.582575695
1	-4	-2	4.582575695
-4	-1	-2	4.582575695
4	-1	-2	4.582575695
-4	1	-2	4.582575695
4	1	-2	4.582575695
-1	4	-2	4.582575695
1	4	-2	4.582575695
-2	-4	-1	4.582575695
2	-4	-1	4.582575695
-4	-2	-1	4.582575695
4	-2	-1	4.582575695
-4	2	-1	4.582575695
4	2	-1	4.582575695
-2	4	-1	4.582575695
2	4	-1	4.582575695
-2	-4	1	4.582575695
2	-4	1	4.582575695
-4	-2	1	4.582575695
4	-2	1	4.582575695
-4	2	1	4.582575695
4	2	1	4.582575695
-2	4	1	4.582575695
2	4	1	4.582575695
-1	-4	2	4.582575695
1	-4	2	4.582575695
-4	-1	2	4.582575695
4	-1	2	4.582575695
-4	1	2	4.582575695
4	1	2	4.582575695
-1	4	2	4.582575695
1	4	2	4.582575695
-1	-2	4	4.582575695
1	-2	4	4.582575695
-2	-1	4	4.582575695
2	-1	4	4.582575695
-2	1	4	4.582575695
2	1	4	4.582575695
-1	2	4	4.582575695
1	2	4	4.582575695
-2	-3	-3	4.69041576
2	-3	-3	4.69041576
-3	-2	-3	4.69041576
3	-2	-3	4.69041576
-3	2	-3	4.69041576
3	2	-3	4.69041576
-2	3	-3	4.69041576
2	3	-3	4.69041576
-3	-3	-2	4.69041576
3	-3	-2	4.69041576
-3	3	-2	4.69041576
3	3	-2	4.69041576
-3	-3	2	4.69041576
3	-3	2	4.69041576
-3	3	2	4.69041576
3	3	2	4.69041576
-2	-3	3	4.69041576
2	-3	3	4.69041576
-3	-2	3	4.69041576
3	-2	3	4.69041576
-3	2	3	4.69041576
3	2	3	4.69041576
-2	3	3	4.69041576
2	3	3	4.69041576
-2	-2	-4	4.898979486
2	-2	-4	4.898979486
-2	2	-4	4.898979486
2	2	-4	4.898979486
-2	-4	-2	4.898979486
2	-4	-2	4.898979486
-4	-2	-2	4.898979486
4	-2	-2	4.898979486
-4	2	-2	4.898979486
4	2	-2	4.898979486
-2	4	-2	4.898979486
2	4	-2	4.898979486
-2	-4	2	4.898979486
2	-4	2	4.898979486
-4	-2	2	4.898979486
4	-2	2	4.898979486
-4	2	2	4.898979486
4	2	2	4.898979486
-2	4	2	4.898979486
2	4	2	4.898979486
-2	-2	4	4.898979486
2	-2	4	4.898979486
-2	2	4	4.898979486
2	2	4	4.898979486
0	0	-5	5
0	-3	-4	5
-3	0	-4	5
3	0	-4	5
0	3	-4	5
0	-4	-3	5
-4	0	-3	5
4	0	-3	5
0	4	-3	5
0	-5	0	5
-3	-4	0	5
3	-4	0	5
-4	-3	0	5
4	-3	0	5
-5	0	0	5
5	0	0	5
-4	3	0	5
4	3	0	5
-3	4	0	5
3	4	0	5
0	5	0	5
0	-4	3	5
-4	0	3	5
4	0	3	5
0	4	3	5
0	-3	4	5
-3	0	4	5
3	0	4	5
0	3	4	5
0	0	5	5
0	-1	-5	5.099019514
-1	0	-5	5.099019514
1	0	-5	5.099019514
0	1	-5	5.099019514
-1	-3	-4	5.099019514
1	-3	-4	5.099019514
-3	-1	-4	5.099019514
3	-1	-4	5.099019514
-3	1	-4	5.099019514
3	1	-4	5.099019514
-1	3	-4	5.099019514
1	3	-4	5.099019514
-1	-4	-3	5.099019514
1	-4	-3	5.099019514
-4	-1	-3	5.099019514
4	-1	-3	5.099019514
-4	1	-3	5.099019514
4	1	-3	5.099019514
-1	4	-3	5.099019514
1	4	-3	5.099019514
0	-5	-1	5.099019514
-3	-4	-1	5.099019514
3	-4	-1	5.099019514
-4	-3	-1	5.099019514
4	-3	-1	5.099019514
-5	0	-1	5.099019514
5	0	-1	5.099019514
-4	3	-1	5.099019514
4	3	-1	5.099019514
-3	4	-1	5.099019514
3	4	-1	5.099019514
0	5	-1	5.099019514
-1	-5	0	5.099019514
1	-5	0	5.099019514
-5	-1	0	5.099019514
5	-1	0	5.099019514
-5	1	0	5.099019514
5	1	0	5.099019514
-1	5	0	5.099019514
1	5	0	5.099019514
0	-5	1	5.099019514
-3	-4	1	5.099019514
3	-4	1	5.099019514
-4	-3	1	5.099019514
4	-3	1	5.099019514
-5	0	1	5.099019514
5	0	1	5.099019514
-4	3	1	5.099019514
4	3	1	5.099019514
-3	4	1	5.099019514
3	4	1	5.099019514
0	5	1	5.099019514
-1	-4	3	5.099019514
1	-4	3	5.099019514
-4	-1	3	5.099019514
4	-1	3	5.099019514
-4	1	3	5.099019514
4	1	3	5.099019514
-1	4	3	5.099019514
1	4	3	5.099019514
-1	-3	4	5.099019514
1	-3	4	5.099019514
-3	-1	4	5.099019514
3	-1	4	5.099019514
-3	1	4	5.099019514
3	1	4	5.099019514
-1	3	4	5.099019514
1	3	4	5.099019514
0	-1	5	5.099019514
-1	0	5	5.099019514
1	0	5	5.099019514
0	1	5	5.099019514
-1	-1	-5	5.196152423
1	-1	-5	5.196152423
-1	1	-5	5.196152423
1	1	-5	5.196152423
-3	-3	-3	5.196152423
3	-3	-3	5.196152423
-3	3	-3	5.196152423
3	3	-3	5.196152423
-1	-5	-1	5.196152423
1	-5	-1	5.196152423
-5	-1	-1	5.196152423
5	-1	-1	5.196152423
-5	1	-1	5.196152423
5	1	-1	5.196152423
-1	5	-1	5.196152423
1	5	-1	5.196152423
-1	-5	1	5.196152423
1	-5	1	5.196152423
-5	-1	1	5.196152423
5	-1	1	5.196152423
-5	1	1	5.196152423
5	1	1	5.196152423
-1	5	1	5.196152423
1	5	1	5.196152423
-3	-3	3	5.196152423
3	-3	3	5.196152423
-3	3	3	5.196152423
3	3	3	5.196152423
-1	-1	5	5.196152423
1	-1	5	5.196152423
-1	1	5	5.196152423
1	1	5	5.196152423
0	-2	-5	5.385164807
-2	0	-5	5.385164807
2	0	-5	5.385164807
0	2	-5	5.385164807
-2	-3	-4	5.385164807
2	-3	-4	5.385164807
-3	-2	-4	5.385164807
3	-2	-4	5.385164807
-3	2	-4	5.385164807
3	2	-4	5.385164807
-2	3	-4	5.385164807
2	3	-4	5.385164807
-2	-4	-3	5.385164807
2	-4	-3	5.385164807
-4	-2	-3	5.385164807
4	-2	-3	5.385164807
-4	2	-3	5.385164807
4	2	-3	5.385164807
-2	4	-3	5.385164807
2	4	-3	5.385164807
0	-5	-2	5.385164807
-3	-4	-2	5.385164807
3	-4	-2	5.385164807
-4	-3	-2	5.385164807
4	-3	-2	5.385164807
-5	0	-2	5.385164807
5	0	-2	5.385164807
-4	3	-2	5.385164807
4	3	-2	5.385164807
-3	4	-2	5.385164807
3	4	-2	5.385164807
0	5	-2	5.385164807
-2	-5	0	5.385164807
2	-5	0	5.385164807
-5	-2	0	5.385164807
5	-2	0	5.385164807
-5	2	0	5.385164807
5	2	0	5.385164807
-2	5	0	5.385164807
2	5	0	5.385164807
0	-5	2	5.385164807
-3	-4	2	5.385164807
3	-4	2	5.385164807
-4	-3	2	5.385164807
4	-3	2	5.385164807
-5	0	2	5.385164807
5	0	2	5.385164807
-4	3	2	5.385164807
4	3	2	5.385164807
-3	4	2	5.385164807
3	4	2	5.385164807
0	5	2	5.385164807
-2	-4	3	5.385164807
2	-4	3	5.385164807
-4	-2	3	5.385164807
4	-2	3	5.385164807
-4	2	3	5.385164807
4	2	3	5.385164807
-2	4	3	5.385164807
2	4	3	5.385164807
-2	-3	4	5.385164807
2	-3	4	5.385164807
-3	-2	4	5.385164807
3	-2	4	5.385164807
-3	2	4	5.385164807
3	2	4	5.385164807
-2	3	4	5.385164807
2	3	4	5.385164807
0	-2	5	5.385164807
-2	0	5	5.385164807
2	0	5	5.385164807
0	2	5	5.385164807
-1	-2	-5	5.477225575
1	-2	-5	5.477225575
-2	-1	-5	5.477225575
2	-1	-5	5.477225575
-2	1	-5	5.477225575
2	1	-5	5.477225575
-1	2	-5	5.477225575
1	2	-5	5.477225575
-1	-5	-2	5.477225575
1	-5	-2	5.477225575
-5	-1	-2	5.477225575
5	-1	-2	5.477225575
-5	1	-2	5.477225575
5	1	-2	5.477225575
-1	5	-2	5.477225575
1	5	-2	5.477225575
-2	-5	-1	5.477225575
2	-5	-1	5.477225575
-5	-2	-1	5.477225575
5	-2	-1	5.477225575
-5	2	-1	5.477225575
5	2	-1	5.477225575
-2	5	-1	5.477225575
2	5	-1	5.477225575
-2	-5	1	5.477225575
2	-5	1	5.477225575
-5	-2	1	5.477225575
5	-2	1	5.477225575
-5	2	1	5.477225575
5	2	1	5.477225575
-2	5	1	5.477225575
2	5	1	5.477225575
-1	-5	2	5.477225575
1	-5	2	5.477225575
-5	-1	2	5.477225575
5	-1	2	5.477225575
-5	1	2	5.477225575
5	1	2	5.477225575
-1	5	2	5.477225575
1	5	2	5.477225575
-1	-2	5	5.477225575
1	-2	5	5.477225575
-2	-1	5	5.477225575
2	-1	5	5.477225575
-2	1	5	5.477225575
2	1	5	5.477225575
-1	2	5	5.477225575
1	2	5	5.477225575
0	-4	-4	5.656854249
-4	0	-4	5.656854249
4	0	-4	5.656854249
0	4	-4	5.656854249
-4	-4	0	5.656854249
4	-4	0	5.656854249
-4	4	0	5.656854249
4	4	0	5.656854249
0	-4	4	5.656854249
-4	0	4	5.656854249
4	0	4	5.656854249
0	4	4	5.656854249
-2	-2	-5	5.744562647
2	-2	-5	5.744562647
-2	2	-5	5.744562647
2	2	-5	5.744562647
-1	-4	-4	5.744562647
1	-4	-4	5.744562647
-4	-1	-4	5.744562647
4	-1	-4	5.744562647
-4	1	-4	5.744562647
4	1	-4	5.744562647
-1	4	-4	5.744562647
1	4	-4	5.744562647
-2	-5	-2	5.744562647
2	-5	-2	5.744562647
-5	-2	-2	5.744562647
5	-2	-2	5.744562647
-5	2	-2	5.744562647
5	2	-2	5.744562647
-2	5	-2	5.744562647
2	5	-2	5.744562647
-4	-4	-1	5.744562647
4	-4	-1	5.744562647
-4	4	-1	5.744562647
4	4	-1	5.744562647
-4	-4	1	5.744562647
4	-4	1	5.744562647
-4	4	1	5.744562647
4	4	1	5.744562647
-2	-5	2	5.744562647
2	-5	2	5.744562647
-5	-2	2	5.744562647
5	-2	2	5.744562647
-5	2	2	5.744562647
5	2	2	5.744562647
-2	5	2	5.744562647
2	5	2	5.744562647
-1	-4	4	5.744562647
1	-4	4	5.744562647
-4	-1	4	5.744562647
4	-1	4	5.744562647
-4	1	4	5.744562647
4	1	4	5.744562647
-1	4	4	5.744562647
1	4	4	5.744562647
-2	-2	5	5.744562647
2	-2	5	5.744562647
-2	2	5	5.744562647
2	2	5	5.744562647
0	-3	-5	5.830951895
-3	0	-5	5.830951895
3	0	-5	5.830951895
0	3	-5	5.830951895
-3	-3	-4	5.830951895
3	-3	-4	5.830951895
-3	3	-4	5.830951895
3	3	-4	5.830951895
0	-5	-3	5.830951895
-3	-4	-3	5.830951895
3	-4	-3	5.830951895
-4	-3	-3	5.830951895
4	-3	-3	5.830951895
-5	0	-3	5.830951895
5	0	-3	5.830951895
-4	3	-3	5.830951895
4	3	-3	5.830951895
-3	4	-3	5.830951895
3	4	-3	5.830951895
0	5	-3	5.830951895
-3	-5	0	5.830951895
3	-5	0	5.830951895
-5	-3	0	5.830951895
5	-3	0	5.830951895
-5	3	0	5.830951895
5	3	0	5.830951895
-3	5	0	5.830951895
3	5	0	5.830951895
0	-5	3	5.830951895
-3	-4	3	5.830951895
3	-4	3	5.830951895
-4	-3	3	5.830951895
4	-3	3	5.830951895
-5	0	3	5.830951895
5	0	3	5.830951895
-4	3	3	5.830951895
4	3	3	5.830951895
-3	4	3	5.830951895
3	4	3	5.830951895
0	5	3	5.830951895
-3	-3	4	5.830951895
3	-3	4	5.830951895
-3	3	4	5.830951895
3	3	4	5.830951895
0	-3	5	5.830951895
-3	0	5	5.830951895
3	0	5	5.830951895
0	3	5	5.830951895
-1	-3	-5	5.916079783
1	-3	-5	5.916079783
-3	-1	-5	5.916079783
3	-1	-5	5.916079783
-3	1	-5	5.916079783
3	1	-5	5.916079783
-1	3	-5	5.916079783
1	3	-5	5.916079783
-1	-5	-3	5.916079783
1	-5	-3	5.916079783
-5	-1	-3	5.916079783
5	-1	-3	5.916079783
-5	1	-3	5.916079783
5	1	-3	5.916079783
-1	5	-3	5.916079783
1	5	-3	5.916079783
-3	-5	-1	5.916079783
3	-5	-1	5.916079783
-5	-3	-1	5.916079783
5	-3	-1	5.916079783
-5	3	-1	5.916079783
5	3	-1	5.916079783
-3	5	-1	5.916079783
3	5	-1	5.916079783
-3	-5	1	5.916079783
3	-5	1	5.916079783
-5	-3	1	5.916079783
5	-3	1	5.916079783
-5	3	1	5.916079783
5	3	1	5.916079783
-3	5	1	5.916079783
3	5	1	5.916079783
-1	-5	3	5.916079783
1	-5	3	5.916079783
-5	-1	3	5.916079783
5	-1	3	5.916079783
-5	1	3	5.916079783
5	1	3	5.916079783
-1	5	3	5.916079783
1	5	3	5.916079783
-1	-3	5	5.916079783
1	-3	5	5.916079783
-3	-1	5	5.916079783
3	-1	5	5.916079783
-3	1	5	5.916079783
3	1	5	5.916079783
-1	3	5	5.916079783
1	3	5	5.916079783
-2	-4	-4	6
2	-4	-4	6
-4	-2	-4	6
4	-2	-4	6
-4	2	-4	6
4	2	-4	6
-2	4	-4	6
2	4	-4	6
-4	-4	-2	6
4	-4	-2	6
-4	4	-2	6
4	4	-2	6
-4	-4	2	6
4	-4	2	6
-4	4	2	6
4	4	2	6
-2	-4	4	6
2	-4	4	6
-4	-2	4	6
4	-2	4	6
-4	2	4	6
4	2	4	6
-2	4	4	6
2	4	4	6
-2	-3	-5	6.164414003
2	-3	-5	6.164414003
-3	-2	-5	6.164414003
3	-2	-5	6.164414003
-3	2	-5	6.164414003
3	2	-5	6.164414003
-2	3	-5	6.164414003
2	3	-5	6.164414003
-2	-5	-3	6.164414003
2	-5	-3	6.164414003
-5	-2	-3	6.164414003
5	-2	-3	6.164414003
-5	2	-3	6.164414003
5	2	-3	6.164414003
-2	5	-3	6.164414003
2	5	-3	6.164414003
-3	-5	-2	6.164414003
3	-5	-2	6.164414003
-5	-3	-2	6.164414003
5	-3	-2	6.164414003
-5	3	-2	6.164414003
5	3	-2	6.164414003
-3	5	-2	6.164414003
3	5	-2	6.164414003
-3	-5	2	6.164414003
3	-5	2	6.164414003
-5	-3	2	6.164414003
5	-3	2	6.164414003
-5	3	2	6.164414003
5	3	2	6.164414003
-3	5	2	6.164414003
3	5	2	6.164414003
-2	-5	3	6.164414003
2	-5	3	6.164414003
-5	-2	3	6.164414003
5	-2	3	6.164414003
-5	2	3	6.164414003
5	2	3	6.164414003
-2	5	3	6.164414003
2	5	3	6.164414003
-2	-3	5	6.164414003
2	-3	5	6.164414003
-3	-2	5	6.164414003
3	-2	5	6.164414003
-3	2	5	6.164414003
3	2	5	6.164414003
-2	3	5	6.164414003
2	3	5	6.164414003
0	-4	-5	6.403124237
-4	0	-5	6.403124237
4	0	-5	6.403124237
0	4	-5	6.403124237
0	-5	-4	6.403124237
-3	-4	-4	6.403124237
3	-4	-4	6.403124237
-4	-3	-4	6.403124237
4	-3	-4	6.403124237
-5	0	-4	6.403124237
5	0	-4	6.403124237
-4	3	-4	6.403124237
4	3	-4	6.403124237
-3	4	-4	6.403124237
3	4	-4	6.403124237
0	5	-4	6.403124237
-4	-4	-3	6.403124237
4	-4	-3	6.403124237
-4	4	-3	6.403124237
4	4	-3	6.403124237
-4	-5	0	6.403124237
4	-5	0	6.403124237
-5	-4	0	6.403124237
5	-4	0	6.403124237
-5	4	0	6.403124237
5	4	0	6.403124237
-4	5	0	6.403124237
4	5	0	6.403124237
-4	-4	3	6.403124237
4	-4	3	6.403124237
-4	4	3	6.403124237
4	4	3	6.403124237
0	-5	4	6.403124237
-3	-4	4	6.403124237
3	-4	4	6.403124237
-4	-3	4	6.403124237
4	-3	4	6.403124237
-5	0	4	6.403124237
5	0	4	6.403124237
-4	3	4	6.403124237
4	3	4	6.403124237
-3	4	4	6.403124237
3	4	4	6.403124237
0	5	4	6.403124237
0	-4	5	6.403124237
-4	0	5	6.403124237
4	0	5	6.403124237
0	4	5	6.403124237
-1	-4	-5	6.480740698
1	-4	-5	6.480740698
-4	-1	-5	6.480740698
4	-1	-5	6.480740698
-4	1	-5	6.480740698
4	1	-5	6.480740698
-1	4	-5	6.480740698
1	4	-5	6.480740698
-1	-5	-4	6.480740698
1	-5	-4	6.480740698
-5	-1	-4	6.480740698
5	-1	-4	6.480740698
-5	1	-4	6.480740698
5	1	-4	6.480740698
-1	5	-4	6.480740698
1	5	-4	6.480740698
-4	-5	-1	6.480740698
4	-5	-1	6.480740698
-5	-4	-1	6.480740698
5	-4	-1	6.480740698
-5	4	-1	6.480740698
5	4	-1	6.480740698
-4	5	-1	6.480740698
4	5	-1	6.480740698
-4	-5	1	6.480740698
4	-5	1	6.480740698
-5	-4	1	6.480740698
5	-4	1	6.480740698
-5	4	1	6.480740698
5	4	1	6.480740698
-4	5	1	6.480740698
4	5	1	6.480740698
-1	-5	4	6.480740698
1	-5	4	6.480740698
-5	-1	4	6.480740698
5	-1	4	6.480740698
-5	1	4	6.480740698
5	1	4	6.480740698
-1	5	4	6.480740698
1	5	4	6.480740698
-1	-4	5	6.480740698
1	-4	5	6.480740698
-4	-1	5	6.480740698
4	-1	5	6.480740698
-4	1	5	6.480740698
4	1	5	6.480740698
-1	4	5	6.480740698
1	4	5	6.480740698
-3	-3	-5	6.557438524
3	-3	-5	6.557438524
-3	3	-5	6.557438524
3	3	-5	6.557438524
-3	-5	-3	6.557438524
3	-5	-3	6.557438524
-5	-3	-3	6.557438524
5	-3	-3	6.557438524
-5	3	-3	6.557438524
5	3	-3	6.557438524
-3	5	-3	6.557438524
3	5	-3	6.557438524
-3	-5	3	6.557438524
3	-5	3	6.557438524
-5	-3	3	6.557438524
5	-3	3	6.557438524
-5	3	3	6.557438524
