0	0	0	0
-0.736859142	0.602237658	0.202168824	0.97289456
0.364406745	-0.884768905	0.217147203	0.981203954
0.615915079	0.602237658	0.474935953	0.983669529
-0.988367476	-0.884768905	-0.055619927	1.327697201
1.352774221	0	0.27276713	1.38
-1.352774221	0	-0.27276713	1.38
-0.251508334	-1.487006563	-0.257788751	1.53
0.251508334	1.487006563	0.257788751	1.53
0.615915079	0.602237658	-1.445064047	1.682335187
1.101265887	-1.487006563	0.014978379	1.850459247
-1.101265887	1.487006563	-0.014978379	1.850459247
0	0	1.92	1.92
0	0	-1.92	1.92
0.364406745	-0.884768905	-1.702852797	1.953283374
-0.736859142	0.602237658	-1.717831176	1.963821668
1.717180966	-0.884768905	0.489914332	1.992872936
-1.352774221	0	1.64723287	2.131519229
1.352774221	0	-1.64723287	2.131519229
-2.089633363	0.602237658	-0.070598306	2.175831314
1.9686893	0.602237658	0.747703083	2.190316794
-0.485350807	2.089244221	0.459957574	2.193642585
-0.251508334	-1.487006563	1.662211249	2.24441333
0.251508334	1.487006563	-1.662211249	2.24441333
-1.604282555	-1.487006563	-0.53055588	2.250866628
1.604282555	1.487006563	0.53055588	2.250866628
-0.988367476	-0.884768905	1.864380073	2.288143208
-0.736859142	0.602237658	2.122168824	2.325779892
0.364406745	-0.884768905	2.137147203	2.341582041
1.9686893	0.602237658	-1.172296917	2.369115409
0.112898411	-2.371775468	-0.040641548	2.374808762
0.867423414	2.089244221	0.732724704	2.377866751
-0.988367476	-0.884768905	-1.975619927	2.379655517
1.717180966	-0.884768905	-1.430085668	2.40347072
-2.341141697	-0.884768905	-0.328387057	2.524202551
0.615915079	0.602237658	2.394935953	2.545144358
0.867423414	2.089244221	-1.187275296	2.554796943
-1.352774221	0	-2.19276713	2.576475457
1.352774221	0	2.19276713	2.576475457
-1.604282555	-1.487006563	1.38944412	2.591421617
1.604282555	1.487006563	-1.38944412	2.591421617
-0.485350807	2.089244221	-1.460042426	2.594654255
-0.251508334	-1.487006563	-2.177788751	2.649001473
0.251508334	1.487006563	2.177788751	2.649001473
